Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-November-2015,727.00,731.00,714.10,718.70,718.810203198338711739,445919,12194,320531127.00,173245,38.85,16.90,-8.30
20-November-2015,740.00,741.65,724.65,726.50,731.232971835691646424,442972,13686,323915732.00,197558,44.60,17.00,-13.50
19-November-2015,760.00,761.75,739.35,742.95,747.013222368541941016,391836,11232,292706673.00,179944,45.92,22.40,-17.05
18-November-2015,755.70,761.15,748.90,753.95,753.270897412054190927,489307,7688,368580723.00,314756,64.33,12.25,-1.75
17-November-2015,747.00,756.50,744.50,753.35,751.558707016004672611,409193,11564,307532562.00,163039,39.84,12.00,6.35
16-November-2015,742.00,747.90,733.60,740.30,739.833833069397663968,248798,8119,184069178.00,79188,31.83,14.30,-1.70
13-November-2015,747.00,752.50,736.00,741.75,743.217442103292335167,555472,11183,412836479.00,301356,54.25,16.50,-5.25
11-November-2015,749.00,749.00,737.25,746.55,743.790164726417005625,128334,4099,95453567.00,66915,52.14,11.75,-2.45
10-November-2015,753.00,764.45,725.25,732.40,739.121986065966856716,600544,19448,443875274.00,190664,31.75,39.20,-20.60
9-November-2015,763.50,772.00,745.95,756.90,760.339242277301705909,754788,25123,573894936.00,350711,46.46,26.05,-6.60
6-November-2015,817.20,822.00,800.00,803.70,808.592939451627501654,267373,10925,216195920.00,132728,49.64,22.00,-13.50
5-November-2015,852.60,852.60,809.00,815.85,830.915973256255291816,411012,11089,341516436.00,155846,37.92,43.60,-36.75
4-November-2015,868.00,873.95,850.00,852.35,863.777604550584152538,153299,5061,132416243.00,65581,42.78,23.95,-15.65
3-November-2015,873.00,877.50,863.00,868.30,870.169892202589460238,103342,4189,89925097.00,40603,39.29,14.50,-4.70
2-November-2015,871.50,877.00,857.80,865.50,865.557148036395106776,171012,8698,148020659.00,56017,32.76,19.20,-6.00
30-October-2015,881.45,892.40,877.10,889.00,888.390375341534354893,79421,3826,70556852.00,28229,35.54,15.30,7.55
29-October-2015,902.00,903.00,876.10,879.70,885.485890021596570805,152339,6023,134894035.00,57502,37.75,26.90,-22.30
28-October-2015,905.00,907.55,895.40,901.00,901.706447734030971222,123082,5159,110983833.00,42575,34.59,12.15,-4.00
27-October-2015,889.00,909.90,886.00,905.45,901.923069316022575563,141569,5882,127684347.00,47118,33.28,23.90,16.45
26-October-2015,890.00,893.00,884.20,888.75,886.450242795564546022,755368,5472,669596147.00,619649,82.03,8.80,-1.25
23-October-2015,900.00,904.00,883.05,884.90,888.112159169667156887,236628,4204,210152204.00,156120,65.98,20.95,-15.10
21-October-2015,900.00,902.55,887.00,888.85,892.304103834913156052,89989,3551,80297554.00,37808,42.01,15.55,-11.15
20-October-2015,908.00,913.70,899.55,901.70,906.002143935665245718,119873,5177,108605195.00,53014,44.23,14.15,-6.30
19-October-2015,890.00,910.60,887.00,905.45,904.581891383827469323,135118,5609,122225296.00,48099,35.60,23.60,15.45
16-October-2015,888.50,891.35,881.50,889.20,886.137066309444072337,74650,3268,66150132.00,22109,29.62,9.85,0.70
15-October-2015,891.00,892.00,881.35,888.95,887.308363939523670038,88762,3539,78759265.00,23538,26.52,10.65,-2.05
14-October-2015,886.00,894.00,881.50,883.90,888.340863553631789051,130762,3420,116161228.00,70804,54.15,12.50,-2.10
13-October-2015,900.00,900.00,875.00,882.45,883.205185156818442921,130565,4950,115315685.00,33957,26.01,25.00,-17.55
12-October-2015,910.00,915.00,885.00,892.00,897.483194014935652455,148102,5234,132919056.00,34375,23.21,30.00,-18.00
9-October-2015,923.80,923.90,902.10,906.35,909.807151899396336168,95583,5039,86962097.00,32275,33.77,21.80,-17.45
8-October-2015,931.00,933.70,911.25,915.55,923.923627021228695156,151022,5186,139532794.00,47790,31.64,22.45,-15.45
7-October-2015,915.00,928.60,903.35,926.10,916.067300678140112933,222078,7898,203438394.00,90622,40.81,25.25,11.10
6-October-2015,909.90,919.95,902.25,909.70,910.775724710894099953,301879,10687,274944065.00,131915,43.70,17.70,-0.20
5-October-2015,897.50,902.50,881.00,898.20,893.943814666018407158,117237,4707,104803291.00,34527,29.45,21.50,0.70
1-October-2015,880.00,895.00,875.35,890.75,889.598677427616414607,152279,7558,135467197.00,60306,39.60,19.65,10.75
30-September-2015,859.00,872.00,858.50,868.45,863.576731438425769100,1948380,7198,1682575632.00,1807785,92.78,13.50,9.45
29-September-2015,861.00,864.00,840.90,850.40,850.138935789322737176,216179,8365,183782185.00,59645,27.59,23.10,-10.60
28-September-2015,893.00,894.00,857.50,860.80,865.984020366645072567,263961,8985,228586008.00,87235,33.05,36.50,-32.20
24-September-2015,901.20,903.20,887.10,891.30,892.878816086815400914,163289,5581,145797289.00,89517,54.82,16.10,-9.90
23-September-2015,897.00,905.00,888.70,897.00,898.740926242790286575,176498,5171,158625976.00,86335,48.92,16.30,0.00
22-September-2015,909.90,911.00,892.00,900.95,901.055270640328761786,266941,6468,240528595.00,135643,50.81,19.00,-8.95
21-September-2015,910.00,911.90,895.60,899.75,900.770374945315113615,233154,6805,210018216.00,118563,50.85,16.30,-10.25
18-September-2015,891.90,918.00,888.80,905.10,900.367800607926732985,202656,5946,182464937.00,77092,38.04,29.20,13.20
16-September-2015,879.70,891.85,876.30,887.35,883.909214406987564046,925301,5755,817882080.00,808985,87.43,15.55,7.65
15-September-2015,858.00,871.40,855.40,866.70,865.756920189213717994,290888,7699,251838299.00,92937,31.95,16.00,8.70
14-September-2015,852.10,859.05,846.00,857.15,853.574213681354623542,186502,7665,159193298.00,91110,48.85,13.05,5.05
11-September-2015,845.00,852.00,841.05,845.60,845.319340244926242287,300172,9221,253741197.00,182521,60.81,10.95,0.60
10-September-2015,837.00,844.00,824.70,840.25,837.551600196947316592,203100,8169,170106730.00,60853,29.96,19.30,3.25
9-September-2015,858.70,860.00,836.90,840.00,847.878658485332436748,237940,7372,201744248.00,81245,34.15,23.10,-18.70
8-September-2015,840.50,850.00,815.30,845.35,833.205369011279253534,230955,9913,192432946.00,58975,25.54,34.70,4.85
7-September-2015,860.20,865.05,832.30,836.45,848.858477106488408833,143687,6028,121969928.00,44748,31.14,32.75,-23.75
4-September-2015,895.00,895.00,853.65,858.55,866.541783860050350888,216878,9769,187933849.00,62482,28.81,41.35,-36.45
3-September-2015,900.00,903.00,881.50,885.35,891.261196064703931611,135695,5505,120939688.00,36591,26.97,21.50,-14.65
2-September-2015,910.20,915.00,887.10,890.35,900.107087163865165279,220596,7417,198560023.00,79270,35.93,27.90,-19.85
1-September-2015,889.00,915.30,883.40,900.75,904.299142778434962972,308555,10278,279026022.00,55418,17.96,31.90,11.75
