Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-February-2016,680.65,701.50,661.45,699.30,686.044367417677642980,2885,390,1979238.00,994,34.45,40.05,18.65
26-February-2016,661.50,687.95,660.00,680.65,675.749380552365987792,16547,739,11181625.00,8390,50.70,27.95,19.15
25-February-2016,669.00,672.20,646.00,654.20,662.125714285714285714,4025,382,2665056.00,2498,62.06,26.20,-14.80
24-February-2016,685.00,689.00,661.20,668.20,671.031159420289855072,4140,530,2778069.00,1333,32.20,27.80,-16.80
23-February-2016,719.90,723.85,680.00,686.30,722.365244095639669502,205145,693,148189618.00,202160,98.54,43.85,-33.60
22-February-2016,738.50,740.80,719.70,720.70,725.991821899136756019,2201,356,1597908.00,844,38.35,21.10,-17.80
19-February-2016,720.00,739.95,714.90,736.60,723.034055126601388948,231830,315,167620985.00,230510,99.43,25.05,16.60
18-February-2016,735.00,736.10,722.20,726.40,730.303975535168195718,1635,223,1194047.00,653,39.94,13.90,-8.60
17-February-2016,730.00,737.85,708.90,732.40,725.445633561643835616,2336,344,1694641.00,542,23.20,28.95,2.40
16-February-2016,730.00,747.45,728.15,732.20,737.290677220756376429,2274,331,1676599.00,585,25.73,19.30,2.20
15-February-2016,705.10,736.50,705.00,713.25,723.018271664781601766,222804,368,161091363.00,221016,99.20,31.50,8.15
12-February-2016,715.00,716.00,651.30,701.60,687.123454327881930594,5014,856,3445237.00,2448,48.82,64.70,-13.40
11-February-2016,733.40,735.80,695.00,709.75,708.518302268133842353,4453,552,3155032.00,1593,35.77,40.80,-23.65
10-February-2016,749.15,754.45,720.00,729.30,740.792469100316182811,3479,677,2577217.00,1266,36.39,34.45,-19.85
9-February-2016,740.05,761.65,740.00,755.60,754.761181575433911882,5992,546,4522529.00,1660,27.70,21.65,15.55
8-February-2016,740.55,759.85,739.95,749.60,751.947806910071061014,4081,316,3068699.00,582,14.26,19.90,9.05
5-February-2016,747.00,751.60,736.05,739.70,746.062581147753830173,3851,379,2873087.00,1291,33.52,15.55,-7.30
4-February-2016,764.40,764.85,735.70,745.60,752.743589743589743589,3393,621,2554059.00,753,22.19,29.15,-18.80
3-February-2016,750.00,763.65,746.00,756.00,755.323446327683615819,2832,525,2139076.00,1095,38.67,17.65,6.00
2-February-2016,772.80,774.30,757.15,762.10,766.403908794788273615,3070,314,2352860.00,1544,50.29,17.15,-10.70
1-February-2016,762.40,786.00,736.60,770.50,771.352605281941470378,7005,819,5403325.00,2330,33.26,49.40,8.10
29-January-2016,738.00,776.00,720.10,753.35,736.330798352816153028,30112,2294,22172393.00,8475,28.14,55.90,15.35
28-January-2016,740.10,741.65,734.00,736.45,737.119251753702260327,1283,146,945724.00,606,47.23,7.65,-3.65
27-January-2016,743.00,765.70,730.40,739.75,741.233821620619321342,5393,531,3997474.00,1787,33.14,35.30,-3.25
25-January-2016,742.90,769.40,742.90,759.10,756.246405884319625543,2991,490,2261933.00,1269,42.43,26.50,16.20
22-January-2016,733.00,744.70,727.30,731.10,732.677996105505399185,5649,537,4138898.00,1787,31.63,17.40,-1.90
21-January-2016,755.00,759.00,728.00,733.15,740.666146645865834633,7692,509,5697204.00,2647,34.41,31.00,-21.85
20-January-2016,760.00,765.00,741.10,749.95,750.112629123625458180,3001,341,2251088.00,1132,37.72,23.90,-10.05
19-January-2016,788.55,796.10,760.00,765.00,774.189600840336134453,1904,259,1474057.00,893,46.90,36.10,-23.55
18-January-2016,775.00,799.00,758.25,774.10,768.342251950947603121,5382,413,4135218.00,1687,31.35,40.75,-0.90
15-January-2016,785.00,800.00,775.00,788.80,790.532319391634980988,8679,767,6861030.00,3577,41.21,25.00,3.80
14-January-2016,749.50,782.10,744.55,778.05,770.200795887912452329,6031,671,4645081.00,2833,46.97,37.55,28.55
13-January-2016,775.00,781.10,752.00,769.85,766.898485336770866902,3103,317,2379686.00,1525,49.15,29.10,-5.15
12-January-2016,789.40,790.00,767.50,771.20,778.439335508751112429,3371,349,2624119.00,1791,53.13,22.50,-18.20
11-January-2016,789.00,791.15,782.50,788.40,787.834183673469387755,1960,190,1544155.00,496,25.31,8.65,-0.60
8-January-2016,805.10,805.25,780.00,796.15,793.703455537474873169,10447,712,8291820.00,3245,31.06,25.25,-8.95
7-January-2016,811.50,811.50,790.30,796.05,796.047096214966772609,6922,259,5510238.00,3829,55.32,21.20,-15.45
6-January-2016,824.55,824.55,810.00,816.85,817.053994732221246707,4556,364,3722498.00,2014,44.21,14.55,-7.70
5-January-2016,803.00,828.00,800.00,824.55,816.872014799865455768,5946,577,4857121.00,2925,49.19,28.00,21.55
4-January-2016,798.50,808.00,794.10,804.80,802.147558018704537582,2887,258,2315800.00,1386,48.01,13.90,6.30
1-January-2016,802.80,809.85,792.80,796.00,800.045627376425855513,3419,251,2735356.00,1528,44.69,17.05,-6.80
31-December-2015,807.40,809.95,797.10,801.35,804.736620311841550779,2373,190,1909640.00,503,21.20,12.85,-6.05
30-December-2015,800.00,809.05,798.50,803.30,803.669909757473209249,7092,536,5699627.00,1914,26.99,10.55,3.30
29-December-2015,800.00,816.80,788.00,812.25,801.219240153363541303,5738,552,4597396.00,1985,34.59,28.80,12.25
28-December-2015,799.85,805.00,793.55,795.90,800.053747821034282393,3442,318,2753785.00,1796,52.18,11.45,-3.95
24-December-2015,795.05,804.65,792.10,797.25,799.006256952169076751,7192,611,5746453.00,2266,31.51,12.55,2.20
23-December-2015,819.95,821.70,785.00,795.05,793.672789257635844987,14373,1115,11407459.00,4610,32.07,36.70,-24.90
22-December-2015,830.80,830.80,815.50,817.30,819.263324610935132901,7261,539,5948671.00,2975,40.97,15.30,-13.50
21-December-2015,823.90,824.00,815.15,817.20,820.178030303030303030,3960,290,3247905.00,1953,49.32,8.85,-6.70
18-December-2015,810.05,824.15,810.05,818.75,817.738545564883179933,9887,723,8084981.00,3529,35.69,14.10,8.70
17-December-2015,815.00,821.05,805.60,811.75,813.518061435906675074,11101,939,9030864.00,3680,33.15,15.45,-3.25
16-December-2015,790.00,814.35,787.35,810.90,802.681733457595526561,6438,522,5167665.00,1807,28.07,27.00,20.90
15-December-2015,782.00,789.60,771.75,783.90,779.706023048488801913,4599,424,3585868.00,1811,39.38,17.85,1.90
14-December-2015,789.50,789.50,766.15,775.30,775.069467416473701620,3023,326,2343035.00,969,32.05,23.35,-14.20
11-December-2015,758.00,794.95,758.00,789.50,779.140294887342822493,15667,1067,12206791.00,5649,36.06,36.95,31.50
10-December-2015,785.00,785.00,742.70,752.70,753.960752312116266417,12867,1142,9701213.00,5020,39.01,42.30,-32.30
9-December-2015,797.90,802.95,775.55,781.30,783.526436781609195402,5220,461,4090008.00,3342,64.02,27.40,-16.60
8-December-2015,805.50,808.70,791.20,797.10,799.826877234803337306,3356,291,2684219.00,1560,46.48,17.50,-8.40
7-December-2015,815.00,820.00,801.35,804.50,807.194035631293570875,2582,237,2084175.00,1238,47.95,18.65,-10.50
4-December-2015,825.00,825.00,805.85,807.00,811.917554105118515973,2911,285,2363492.00,1263,43.39,19.15,-18.00
3-December-2015,845.00,845.00,823.10,827.20,830.596491228070175438,7581,405,6296752.00,2579,34.02,21.90,-17.80
2-December-2015,846.20,849.90,824.00,847.80,841.247111442415206857,13415,815,11285330.00,2078,15.49,25.90,1.60
1-December-2015,844.00,846.40,839.25,842.00,842.406250000000000000,3744,318,3153969.00,1733,46.29,7.15,-2.00
30-November-2015,851.10,864.50,833.05,848.35,849.161263236460325605,21437,1069,18203470.00,7082,33.04,31.45,-2.75
27-November-2015,838.15,855.00,838.15,848.50,848.033723404255319148,9400,601,7971517.00,4395,46.76,16.85,10.35
26-November-2015,828.30,838.00,820.75,833.85,830.033171521035598705,3708,338,3077763.00,1759,47.44,17.25,5.55
24-November-2015,826.00,834.00,824.65,829.30,829.470012760527435133,2351,243,1950084.00,894,38.03,9.35,3.30
23-November-2015,820.35,833.95,820.35,823.90,828.108426073131955484,3145,297,2604401.00,1059,33.67,13.60,3.55
20-November-2015,811.00,827.90,806.90,824.40,820.776137761377613776,5691,615,4671037.00,2005,35.23,21.00,13.40
19-November-2015,804.45,814.60,799.40,812.90,810.449475973897567727,5057,345,4098443.00,1438,28.44,15.20,8.45
18-November-2015,808.45,808.50,785.25,795.75,797.088693743139407244,4555,385,3630739.00,1202,26.39,23.25,-12.70
17-November-2015,807.00,813.75,799.05,802.85,804.204715219421101774,4284,428,3445213.00,2107,49.18,14.70,-4.15
16-November-2015,804.00,809.40,800.20,806.75,804.767902062720107328,5963,431,4798831.00,2045,34.29,9.20,2.75
13-November-2015,809.00,810.00,791.50,795.20,800.322605363984674329,7830,386,6266526.00,4341,55.44,18.50,-13.80
11-November-2015,810.00,813.95,806.10,812.35,811.483764705882352941,2125,145,1724403.00,791,37.22,7.85,2.35
10-November-2015,799.95,818.00,795.60,800.30,806.128402794507347627,8302,564,6692478.00,2702,32.55,22.40,0.35
9-November-2015,809.00,816.00,780.10,799.20,803.672865067583404953,12799,871,10286209.00,4725,36.92,35.90,-9.80
6-November-2015,830.00,830.00,784.00,817.80,803.832493516117080400,26990,1883,21695439.00,5166,19.14,46.00,-12.20
5-November-2015,845.00,845.00,820.00,822.70,828.685117967332123411,20938,388,17351009.00,1961,9.37,25.00,-22.30
4-November-2015,850.00,870.00,837.40,843.20,847.715173788951010673,25577,1437,21682011.00,4495,17.57,32.60,-6.80
3-November-2015,865.50,888.90,832.00,842.45,858.348120125116085621,175517,9805,150654687.00,33582,19.13,56.90,-23.05
2-November-2015,847.45,869.90,825.55,861.30,849.098217266475262068,14977,848,12716944.00,4874,32.54,44.35,13.85
30-October-2015,844.85,851.05,817.00,826.30,835.255125284738041002,7463,584,6233509.00,3211,43.03,34.05,-18.55
29-October-2015,834.85,845.00,832.35,843.40,837.605667948503594716,11962,513,10019439.00,7741,64.71,12.65,8.55
28-October-2015,828.90,838.20,822.15,831.70,830.650327082424771042,11465,742,9523406.00,7593,66.23,16.05,2.80
27-October-2015,825.00,836.40,821.80,832.50,830.925553961421967160,6273,441,5212396.00,2485,39.61,14.60,7.50
26-October-2015,822.20,836.85,821.45,825.85,829.606388812722785851,7294,490,6051149.00,3529,48.38,15.40,3.65
23-October-2015,855.65,859.85,810.30,823.30,842.610564552747086423,13214,828,11134256.00,6075,45.97,49.55,-32.35
21-October-2015,850.25,857.50,848.25,850.30,853.393460925039872408,6270,510,5350777.00,2005,31.98,9.25,0.05
20-October-2015,860.00,860.00,843.95,852.65,853.351696338595901914,8931,529,7621284.00,3093,34.63,16.05,-7.35
19-October-2015,859.80,862.00,852.00,854.25,857.303206997084548104,6517,356,5587045.00,3157,48.44,10.00,-5.55
16-October-2015,851.70,875.00,850.00,854.40,865.807176031326837264,54905,2349,47537143.00,15612,28.43,25.00,2.70
15-October-2015,840.00,851.00,837.60,847.90,845.860605047634965736,5983,475,5060784.00,2840,47.47,13.40,7.90
14-October-2015,831.00,839.95,827.10,836.70,833.681563482301489681,7317,414,6100048.00,3666,50.10,12.85,5.70
13-October-2015,822.95,833.00,820.00,828.30,825.726302903112976565,5718,463,4721503.00,1209,21.14,13.00,5.35
12-October-2015,835.00,838.10,817.00,823.95,825.660176635889201124,4982,361,4113439.00,1272,25.53,21.10,-11.05
9-October-2015,851.10,851.40,825.50,830.15,839.418870238368973710,13047,860,10951898.00,3472,26.61,25.90,-20.95
8-October-2015,841.45,841.45,825.05,833.00,832.933426629348260695,5002,415,4166333.00,1084,21.67,16.40,-8.45
7-October-2015,845.05,860.00,833.20,840.45,846.941839404306701549,9938,564,8416908.00,3585,36.07,26.80,-4.60
6-October-2015,838.00,848.00,833.75,843.70,842.082104091288616754,14372,783,12102404.00,4095,28.49,14.25,5.70
5-October-2015,831.00,842.55,821.45,834.90,835.634323786184714351,13058,744,10911713.00,5209,39.89,21.10,3.90
1-October-2015,823.00,829.90,816.70,819.40,821.823249269401450373,9239,570,7592825.00,4314,46.69,13.20,-3.60
30-September-2015,811.00,832.00,811.00,815.45,823.225968573064444303,15719,941,12940289.00,3553,22.60,21.00,4.45
29-September-2015,796.20,808.00,782.50,804.70,796.937208358693446946,9858,671,7856207.00,2953,29.96,25.50,8.50
28-September-2015,816.80,818.45,791.00,796.20,804.372342526163364707,15193,1014,12220829.00,8738,57.51,27.45,-20.60
24-September-2015,817.00,822.40,809.65,813.05,814.530072703238598810,3026,292,2464768.00,1083,35.79,12.75,-3.95
23-September-2015,810.00,823.00,803.00,816.70,815.573103529135889318,8529,590,6956023.00,3470,40.68,20.00,6.70
22-September-2015,830.00,830.00,805.00,808.60,817.224676812305678285,6111,505,4994060.00,2246,36.75,25.00,-21.40
21-September-2015,810.95,827.80,810.95,824.60,821.539786223277909738,6736,764,5533892.00,2539,37.69,16.85,13.65
18-September-2015,818.00,837.85,810.00,816.30,825.083584131326949384,7310,727,6031361.00,1988,27.20,27.85,-1.70
16-September-2015,836.90,836.90,810.90,815.05,820.663254113345521023,10940,1114,8978056.00,3900,35.65,26.00,-21.85
15-September-2015,861.55,865.00,828.00,831.80,845.797701676270298585,30544,1636,25834045.00,10868,35.58,37.00,-29.75
14-September-2015,815.00,855.00,815.00,851.30,848.177081117869752009,23509,1780,19939795.00,7140,30.37,40.00,36.30
11-September-2015,811.10,828.00,811.10,820.00,822.816025726919469382,7463,948,6140676.00,2097,28.10,16.90,8.90
10-September-2015,820.00,820.70,799.55,812.10,810.950635386119257086,6138,737,4977615.00,1537,25.04,21.15,-7.90
9-September-2015,800.00,835.00,797.55,828.55,816.858731707317073170,10250,905,8372802.00,3217,31.39,37.45,28.55
8-September-2015,795.00,807.70,780.10,787.55,790.999373869486572978,14374,1194,11369825.00,1980,13.77,27.60,-7.45
7-September-2015,824.80,826.85,776.85,783.40,793.123598026020637056,8916,1063,7071490.00,2629,29.49,50.00,-41.40
4-September-2015,835.00,838.30,806.55,816.25,817.092700258397932816,6192,721,5059438.00,1678,27.10,31.75,-18.75
3-September-2015,827.00,840.00,817.00,835.35,829.526906295449823394,9626,849,7985026.00,2861,29.72,23.00,8.35
2-September-2015,820.00,845.65,802.65,807.45,823.369469835466179159,10940,1089,9007662.00,2469,22.57,43.00,-12.55
1-September-2015,828.00,855.00,800.05,815.05,835.589912642162518542,12134,1086,10139048.00,2637,21.73,54.95,-12.95
