Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-September-2020,191.00,192.30,188.40,190.30,190.173358074223738553,1873821,29886,356350832.00,661473,35.30,3.90,-0.70
31-August-2020,198.50,198.70,190.30,191.25,195.087524859667910140,3823965,41887,746007867.00,1614024,42.21,8.40,-7.25
28-August-2020,194.80,196.25,194.10,195.55,195.057794355606320197,672384,6111,131153740.00,309585,46.04,2.15,0.75
27-August-2020,198.00,198.95,194.00,194.20,195.332975204983714113,1116918,9511,218170916.00,542072,48.53,4.95,-3.80
26-August-2020,196.05,196.40,193.70,194.95,194.647838403025985819,1200270,18433,233629961.00,558855,46.56,2.70,-1.10
25-August-2020,197.00,198.25,195.05,195.55,196.124829034950516577,570292,4847,111848421.00,269389,47.24,3.20,-1.45
24-August-2020,197.00,198.90,196.40,196.65,197.389799848827712735,854654,10925,168699982.00,396594,46.40,2.50,-0.35
21-August-2020,198.85,199.00,196.35,196.90,197.675190792419752851,1259484,11952,248968740.00,519850,41.27,2.65,-1.95
20-August-2020,197.50,197.50,194.65,195.85,195.977987205954508003,540095,5290,105846731.00,262084,48.53,2.85,-1.65
19-August-2020,198.75,201.60,198.15,198.45,199.867665251029982331,1008027,10829,201472003.00,354496,35.17,3.45,-0.30
18-August-2020,198.80,199.55,197.30,198.60,198.292893036611629576,373324,3426,74027496.00,140532,37.64,2.25,-0.20
17-August-2020,197.50,199.45,196.90,198.65,198.327199531095755182,777984,8993,154295388.00,313757,40.33,2.55,1.15
14-August-2020,201.50,203.25,195.60,196.50,199.433088419794824306,1725643,18458,344150313.00,518349,30.04,7.65,-5.00
13-August-2020,204.25,204.25,197.45,201.50,201.829119509343217067,815886,6883,164669553.00,214959,26.35,6.80,-2.75
12-August-2020,202.80,204.85,200.35,204.15,202.383823777651683862,1475091,13377,298534557.00,461420,31.28,4.50,1.35
11-August-2020,200.00,207.60,199.95,203.65,204.717169452927131079,4510167,37473,923308622.00,2407218,53.37,7.65,3.65
10-August-2020,196.15,199.60,195.75,198.90,198.398714207064757315,1520307,16287,301626954.00,875922,57.61,3.85,2.75
7-August-2020,195.35,197.00,194.15,196.05,195.975269819840719858,668131,5286,130937153.00,247119,36.99,2.85,0.70
6-August-2020,193.25,195.60,193.25,195.35,194.974414847312359493,550241,6177,107282917.00,213956,38.88,2.35,2.10
5-August-2020,194.80,194.80,191.75,192.75,193.075494997077039082,472124,4139,91155575.00,176834,37.45,3.05,-2.05
4-August-2020,192.90,195.80,192.65,193.60,194.445704417584967727,1180713,9850,229584571.00,320435,27.14,3.15,0.70
3-August-2020,195.00,195.00,191.90,192.70,192.714166320175007887,478607,4644,92234349.00,212545,44.41,3.10,-2.30
31-July-2020,194.00,196.95,193.50,194.10,195.372408252066740541,443089,4149,86567365.00,127443,28.76,3.45,0.10
30-July-2020,198.10,198.15,192.50,193.35,195.301437345169281585,775040,11802,151366426.00,259047,33.42,5.65,-4.75
29-July-2020,193.90,198.10,193.60,196.80,196.672843235543662400,1064291,9870,209317137.00,406418,38.19,4.50,2.90
28-July-2020,196.50,198.60,195.15,195.45,196.776906698378100768,654233,5106,128737946.00,183222,28.01,3.45,-1.05
27-July-2020,199.70,200.50,195.10,196.25,197.199109824620427059,1890414,17966,372787958.00,581871,30.78,5.40,-3.45
24-July-2020,200.65,201.65,197.35,199.70,199.368945657569562687,936745,7929,186757863.00,258581,27.60,4.30,-0.95
23-July-2020,198.00,201.45,196.75,200.65,200.181254782234640699,2889601,28686,578443954.00,1651004,57.14,4.70,2.65
22-July-2020,192.75,197.85,192.60,196.55,196.173660749078012683,1039331,8541,203889367.00,248381,23.90,5.25,3.80
21-July-2020,192.60,194.15,191.55,192.25,192.709943038570198146,1657964,15980,319506148.00,478592,28.87,2.60,-0.35
20-July-2020,195.95,195.95,192.40,192.75,193.045740564144670228,543194,5589,104861288.00,255819,47.10,3.55,-3.20
17-July-2020,193.75,195.50,193.00,194.00,194.190671544907352767,423650,4286,82268878.00,141632,33.43,2.50,0.25
16-July-2020,199.00,199.00,192.00,193.85,193.568680307256469296,801285,7884,155103680.00,308440,38.49,7.00,-5.15
15-July-2020,196.50,199.90,194.50,198.50,197.733831148925989338,2675020,17706,528941953.00,1068478,39.94,5.40,2.00
14-July-2020,198.00,199.50,192.80,196.00,196.517536903938746122,630556,5850,123915312.00,178553,28.32,6.70,-2.00
13-July-2020,196.00,198.75,195.35,197.45,197.120038404204249728,712422,5642,140432652.00,221998,31.16,3.40,1.45
10-July-2020,195.70,196.50,194.00,194.30,194.885187622162444603,516730,4942,100703023.00,170228,32.94,2.50,-1.40
9-July-2020,196.60,197.75,194.20,195.45,195.140258599328722996,532716,5745,103954338.00,215282,40.41,3.55,-1.15
8-July-2020,194.80,197.90,194.40,196.25,196.662663592595104088,1917110,19102,377023959.00,922479,48.12,3.50,1.45
7-July-2020,200.30,200.55,194.00,194.30,195.512438693126084660,1325300,22787,259112635.00,680262,51.33,6.55,-6.00
6-July-2020,200.80,201.95,199.00,199.75,200.256786851265785627,1277507,10372,255829447.00,529718,41.46,2.95,-1.05
3-July-2020,207.70,208.45,206.00,207.35,207.329639790841890070,2196807,22967,455463204.00,888888,40.46,2.45,-0.35
2-July-2020,204.30,206.75,202.65,206.00,204.663908758605184437,1427773,12608,292213603.00,414458,29.03,4.10,1.70
1-July-2020,195.00,203.80,194.85,202.70,200.315985054197536676,1762903,12144,353137651.00,424268,24.07,8.95,7.70
30-June-2020,201.00,201.00,194.00,194.60,196.214697460265257404,1763570,8382,346038354.00,1229574,69.72,7.00,-6.40
29-June-2020,203.10,203.10,196.25,197.20,198.513389959016471010,2641793,21362,524431284.00,690337,26.13,6.85,-5.90
26-June-2020,205.50,209.25,193.30,195.10,200.670176369810839932,5776272,45917,1159125521.00,1381657,23.92,15.95,-10.40
25-June-2020,191.85,203.50,191.85,202.25,198.398967021590977734,2764627,19157,548499141.00,613161,22.18,11.65,10.40
24-June-2020,187.60,194.65,186.20,191.80,192.177960179970243574,3687943,35676,708741363.00,1452822,39.39,8.45,4.20
23-June-2020,184.95,187.45,184.80,185.90,186.173760634975659465,1673135,16905,311493835.00,600316,35.88,2.65,0.95
22-June-2020,185.80,187.40,183.20,185.05,185.064122040588597522,1797697,21380,332689217.00,622007,34.60,4.20,-0.75
19-June-2020,187.35,188.00,183.65,184.10,184.779355118955186155,1321422,17517,244171505.00,568452,43.02,4.35,-3.25
18-June-2020,181.55,187.45,180.75,186.65,185.505764888171029099,1673493,17361,310442599.00,585039,34.96,6.70,5.10
17-June-2020,183.10,185.05,180.70,181.30,182.686389449195210722,950373,6878,173620212.00,417667,43.95,4.35,-1.80
16-June-2020,190.10,191.00,181.90,184.95,185.812687698158117393,1398189,20902,259801256.00,468973,33.54,9.10,-5.15
15-June-2020,194.05,194.05,186.40,187.20,188.948901066419232044,778118,16936,147024541.00,360066,46.27,7.65,-6.85
12-June-2020,189.60,195.25,188.05,194.00,192.142738077021168069,980250,8173,188347919.00,291012,29.69,7.20,4.40
11-June-2020,200.00,201.25,193.60,194.60,197.241491087794112146,855456,7978,168731417.00,358396,41.90,7.65,-5.40
10-June-2020,199.20,203.20,198.35,199.25,200.844233908701562169,1024793,10385,205823765.00,381738,37.25,4.85,0.05
9-June-2020,198.95,206.10,197.70,198.60,201.951303680410143296,1341970,11258,271012591.00,357223,26.62,8.40,-0.35
8-June-2020,202.40,203.65,197.15,197.75,199.876273944791026057,744734,8276,148854657.00,289251,38.84,6.50,-4.65
5-June-2020,200.70,202.10,198.75,199.95,200.334005050254988364,605910,5461,121384377.00,224503,37.05,3.35,-0.75
4-June-2020,197.90,202.60,195.00,200.10,198.145432174130954515,841987,7512,166835878.00,199212,23.66,7.60,2.20
3-June-2020,200.00,200.85,195.30,196.85,198.755742428352529747,681985,6988,135548435.00,224278,32.89,5.55,-3.15
2-June-2020,201.80,201.80,196.75,197.20,199.159502725949872097,973789,9739,193939333.00,332249,34.12,5.05,-4.60
1-June-2020,200.00,205.25,199.55,200.60,202.330333962083078195,1177469,13355,238237696.00,362701,30.80,5.70,0.60
29-May-2020,190.80,198.00,189.30,197.45,195.285684621106900596,1314698,11738,256741699.00,376453,28.63,8.70,6.65
28-May-2020,192.65,193.00,189.10,190.55,190.074820173436065791,632971,6713,120311849.00,229954,36.33,3.90,-2.10
27-May-2020,192.15,193.90,186.85,192.15,190.793629473619662287,847999,8604,161792807.00,222357,26.22,7.05,0.00
26-May-2020,190.20,194.95,188.00,191.50,191.301582713102513509,1667390,19147,318974346.00,343256,20.59,6.95,1.30
22-May-2020,188.00,191.80,184.75,186.35,187.324818779433273864,1244340,11110,233095765.00,241330,19.39,7.05,-1.65
21-May-2020,176.00,190.60,172.70,188.90,183.914595089914058781,1970882,18841,362473965.00,666500,33.82,17.90,12.90
20-May-2020,170.80,176.95,170.80,175.75,175.251760753278816230,1001276,14007,175475382.00,387803,38.73,6.15,4.95
19-May-2020,166.00,171.55,165.20,170.70,169.384091866017706999,695883,7824,117871510.00,230202,33.08,6.35,4.70
18-May-2020,166.40,167.20,163.15,164.55,165.686699525959155208,742763,11955,123065950.00,228821,30.81,4.05,-1.85
15-May-2020,162.20,165.45,161.30,164.60,163.221962160288262545,475955,5543,77686309.00,123093,25.86,4.15,2.40
14-May-2020,165.40,168.20,162.05,163.95,164.017641788042534126,1093710,6362,179387735.00,177883,16.26,6.15,-1.45
13-May-2020,173.00,173.30,164.55,165.40,167.675940836831406976,672513,9139,112764250.00,246340,36.63,8.75,-7.60
12-May-2020,158.80,166.00,157.55,165.00,161.626828861488500094,815398,8952,131790193.00,201084,24.66,8.45,6.20
11-May-2020,160.30,163.50,158.10,158.45,160.852958016537729191,600808,7734,96641744.00,213321,35.51,5.40,-1.85
8-May-2020,163.00,164.00,157.10,158.30,159.562086166858561064,770389,16588,122924876.00,347814,45.15,6.90,-4.70
7-May-2020,165.80,165.85,160.60,161.05,162.568764896485589950,753953,10070,122569208.00,285390,37.85,5.25,-4.75
6-May-2020,171.70,171.70,160.60,163.80,163.551974564591321526,2397288,26506,392081186.00,1152824,48.09,11.10,-7.90
5-May-2020,175.20,177.40,173.25,173.90,175.335830654320019627,395357,4947,69320248.00,118742,30.03,4.15,-1.30
4-May-2020,182.15,182.15,170.75,174.05,175.752758884455562217,1934840,13367,340053468.00,440022,22.74,11.40,-8.10
30-April-2020,185.00,185.00,180.50,182.15,182.731187604593456056,623844,6661,113995755.00,194987,31.26,4.50,-2.85
29-April-2020,181.00,183.00,179.75,182.10,181.605882138582332840,356741,3742,64786264.00,119362,33.46,3.25,1.10
28-April-2020,180.00,180.80,178.10,179.65,179.433678450038834536,280678,3425,50363086.00,85896,30.60,2.70,-0.35
27-April-2020,180.00,182.30,179.25,179.80,181.065471958766218028,495128,4437,89650585.00,110520,22.32,3.05,-0.20
24-April-2020,181.70,182.75,179.40,180.00,180.634357102623293491,307133,3715,55478772.00,105341,34.30,3.35,-1.70
23-April-2020,184.40,184.40,180.00,180.75,182.502434385280928119,1732881,6160,316255001.00,138573,8.00,4.40,-3.65
22-April-2020,179.45,183.50,176.20,182.35,181.088291522793066164,917472,5672,166143437.00,436555,47.58,7.30,2.90
21-April-2020,179.00,184.20,176.05,179.65,181.009753525375104081,671347,7807,121520355.00,201226,29.97,8.15,0.65
20-April-2020,190.90,190.90,179.60,180.75,181.802385233922525004,1330184,17657,241830624.00,611005,45.93,11.30,-10.15
17-April-2020,190.50,191.45,186.90,188.10,189.106559608664021459,1344318,13305,254219352.00,912846,67.90,4.55,-2.40
16-April-2020,189.75,191.20,185.50,186.50,188.414091640584759261,1093031,11938,205942443.00,297234,27.19,5.70,-3.25
15-April-2020,184.80,193.65,183.10,189.45,190.149408992049106815,1539827,13063,292797194.00,341301,22.16,10.55,4.65
13-April-2020,185.35,186.55,181.00,181.65,183.357528277605942248,664395,8828,121821825.00,241614,36.37,5.55,-3.70
9-April-2020,184.40,186.25,180.45,185.35,183.764046856171207587,1245599,9263,228896313.00,245255,19.69,5.80,0.95
8-April-2020,181.40,184.00,176.80,178.60,179.519979441218972462,1445611,14715,259516057.00,299026,20.68,7.20,-2.80
7-April-2020,184.00,185.65,173.60,181.50,179.041149894551871573,2009993,22302,359871458.00,307045,15.28,12.05,-2.50
3-April-2020,168.20,182.65,167.30,177.80,176.100089087156336945,1952021,23158,343751072.00,684714,35.08,15.35,9.60
1-April-2020,172.40,172.80,164.55,166.35,168.156643737254620144,848837,14972,142737581.00,273223,32.19,8.25,-6.05
31-March-2020,163.40,173.70,161.50,172.00,168.128491416733523095,1455856,17991,244770873.00,574385,39.45,12.20,8.60
30-March-2020,159.00,164.95,156.05,159.50,162.207709153577505504,1007322,11793,163395394.00,261706,25.98,8.90,0.50
27-March-2020,160.10,166.00,154.95,162.90,160.518238877995050849,1619672,17414,259986897.00,613774,37.89,11.05,2.80
26-March-2020,150.00,162.05,143.30,157.20,151.570130441311563366,1871263,22228,283627577.00,476605,25.47,18.75,7.20
25-March-2020,150.00,151.90,139.00,147.35,143.695904681363856867,1686218,24258,242302621.00,528746,31.36,12.90,-2.65
24-March-2020,160.00,163.15,147.50,149.45,151.131644637513559728,2023455,38551,305808082.00,1084912,53.62,15.65,-10.55
23-March-2020,164.90,164.90,149.25,154.40,155.594954714967941105,1932537,24811,300693007.00,1215483,62.90,15.65,-10.50
20-March-2020,164.00,176.55,164.00,175.55,172.802649114772202242,2473883,25906,427493536.00,1142734,46.19,12.55,11.55
19-March-2020,151.00,163.50,144.80,161.95,154.323460091030624309,2717547,32942,419381256.00,892282,32.83,18.70,10.95
18-March-2020,153.60,154.60,147.50,150.65,150.978518110462452788,884047,10225,133472106.00,358768,40.58,7.10,-2.95
17-March-2020,147.35,155.80,140.00,149.20,150.746763738286446656,2053604,11874,309574157.00,1298425,63.23,15.80,1.85
16-March-2020,159.00,159.00,145.25,147.20,150.576844088891203311,1229008,17216,185060146.00,703066,57.21,13.75,-11.80
13-March-2020,150.00,164.00,134.95,162.25,155.118199491265687815,2308081,21486,358025369.00,866216,37.53,29.05,12.25
12-March-2020,170.00,170.00,150.40,156.25,159.033881982665590857,2497345,26681,397162470.00,1196454,47.91,19.60,-13.75
11-March-2020,174.30,176.70,172.35,175.70,173.891496697684271006,1789199,8708,311126492.00,1276634,71.35,4.35,1.40
9-March-2020,179.30,179.30,174.55,177.20,177.103246079386808133,791139,9518,140113285.00,398316,50.35,4.75,-2.10
6-March-2020,185.65,185.65,179.75,181.80,181.630360171881033706,1338833,8311,243172720.00,827805,61.83,5.90,-3.85
5-March-2020,187.95,191.15,186.60,187.95,188.858265630010541940,520777,5638,98353041.00,207690,39.88,4.55,0.00
4-March-2020,195.25,195.25,186.60,187.45,189.044213683526365299,1066231,7193,201564801.00,528109,49.53,8.65,-7.80
3-March-2020,196.30,197.45,192.70,193.85,195.209432090012769144,772957,5303,150888497.00,260304,33.68,4.75,-2.45
2-March-2020,199.05,203.35,193.80,195.55,199.803552657637756889,656410,8439,131153050.00,319552,48.68,9.55,-3.50
28-February-2020,195.00,199.75,190.60,197.60,195.699684960557061744,1388715,10099,271771088.00,798462,57.50,9.15,2.60
27-February-2020,199.00,199.30,195.95,197.50,197.383842013446060296,537109,5328,106016638.00,273458,50.91,3.35,-1.50
26-February-2020,200.90,201.85,196.35,198.55,199.389270290394638868,537200,7256,107111916.00,256032,47.66,5.50,-2.35
25-February-2020,203.10,205.40,201.45,201.75,203.079355577075446782,851925,5045,173008380.00,556284,65.30,3.95,-1.35
24-February-2020,207.50,207.85,201.75,203.00,203.807418272226945130,608147,5240,123944870.00,269828,44.37,6.10,-4.50
20-February-2020,207.00,208.60,205.50,207.40,207.230553377625551933,266563,3845,55239998.00,135536,50.85,3.10,0.40
19-February-2020,204.35,207.20,203.90,206.70,205.753221122915616142,345066,4033,70998441.00,118173,34.25,3.30,2.35
18-February-2020,204.95,204.95,200.30,203.90,202.223141510302452335,423637,6365,85669205.00,199025,46.98,4.65,-1.05
17-February-2020,208.80,208.80,204.20,204.75,206.282319274129746835,485376,4585,100124487.00,329230,67.83,4.60,-4.05
14-February-2020,212.80,212.90,206.85,207.75,209.109200016756500125,572912,5425,119801170.00,293955,51.31,6.05,-5.05
13-February-2020,213.80,213.80,211.35,211.95,212.150275140814514134,246601,4569,52316470.00,133784,54.25,2.45,-1.85
12-February-2020,213.65,214.80,211.85,213.00,213.436798736753144216,359708,3630,76774924.00,192029,53.38,2.95,-0.65
11-February-2020,217.00,217.00,211.85,212.70,213.703083828417702752,833023,12253,178019584.00,451575,54.21,5.15,-4.30
10-February-2020,213.55,214.20,210.20,210.70,211.525404392450818193,510148,5635,107909262.00,271203,53.16,4.00,-2.85
7-February-2020,214.70,215.55,212.80,213.50,214.453427898543851138,368987,5317,79130527.00,173614,47.05,2.75,-1.20
6-February-2020,217.05,219.80,211.85,213.50,215.451297909032561019,975338,11332,210137838.00,550162,56.41,7.95,-3.55
5-February-2020,216.50,217.50,211.50,216.55,214.902400702182677532,781563,11569,167959765.00,305337,39.07,6.00,0.05
4-February-2020,211.45,217.60,209.25,215.70,213.518382249470397401,1314665,13123,280705144.00,470824,35.81,8.35,4.25
3-February-2020,215.70,215.95,205.00,207.70,209.705187487663175657,2806638,30705,588566548.00,1040985,37.09,10.95,-8.00
1-February-2020,238.15,239.25,215.70,218.85,227.396185667791617105,1746151,26436,397068077.00,632660,36.23,23.55,-19.30
31-January-2020,236.15,238.35,234.10,235.25,236.298566595335158463,418235,6460,98828331.00,107154,25.62,4.25,-0.90
30-January-2020,238.40,238.40,233.00,233.85,234.927360446235125105,213699,4294,50203742.00,101603,47.54,5.40,-4.55
29-January-2020,231.20,237.60,231.20,236.85,236.000599650416565661,548653,8114,129482437.00,194039,35.37,6.40,5.65
28-January-2020,234.65,235.85,230.50,230.75,232.266953913414069652,490403,16957,113904411.00,282967,57.70,5.35,-3.90
27-January-2020,237.65,237.65,234.20,234.65,235.739481575683356098,318465,5078,75074774.00,179082,56.23,3.45,-3.00
24-January-2020,237.90,239.10,237.05,238.10,238.179596758136001946,271202,6334,64594783.00,92754,34.20,2.05,0.20
23-January-2020,238.00,238.80,237.00,237.90,237.710908197423630857,238087,5042,56595877.00,112646,47.31,1.80,-0.10
22-January-2020,239.95,239.95,237.05,237.95,238.153219786052412412,231739,2965,55189389.00,111463,48.10,2.90,-2.00
21-January-2020,241.90,241.90,237.95,238.30,238.433473858355522913,927237,6354,221084339.00,739608,79.76,3.95,-3.60
20-January-2020,241.00,243.25,240.25,241.90,242.013209753879883997,272753,4587,66009829.00,135711,49.76,3.00,0.90
17-January-2020,241.50,242.10,239.40,239.85,240.636150292426401926,244164,3758,58754685.00,141823,58.09,2.70,-1.65
16-January-2020,243.30,243.80,240.40,240.75,242.142371157797626535,190776,4099,46194953.00,96268,50.46,3.40,-2.55
15-January-2020,243.50,243.50,241.10,242.40,242.192515808259637479,175383,2371,42476450.00,79988,45.61,2.40,-1.10
14-January-2020,240.00,243.70,238.35,243.30,241.102984230869990853,870308,4932,209833856.00,633501,72.79,5.35,3.30
13-January-2020,238.95,240.50,238.25,239.15,239.533013297342065305,260804,3201,62471168.00,99401,38.11,2.25,0.20
10-January-2020,237.00,238.80,236.90,238.00,237.887261001722058919,259573,4702,61749110.00,147436,56.80,1.90,1.00
9-January-2020,236.00,236.60,235.05,235.80,235.608842673838865468,358421,5103,84447157.00,224548,62.65,1.55,-0.20
8-January-2020,234.80,235.80,233.85,234.20,234.574745290147744742,191885,3564,45011375.00,92307,48.11,1.95,-0.60
7-January-2020,236.60,237.90,234.70,235.30,235.944798905315124359,186355,2761,43969493.00,80998,43.46,3.20,-1.30
6-January-2020,238.45,238.45,235.00,235.10,236.060652878146025417,260845,4230,61575241.00,139370,53.43,3.45,-3.35
3-January-2020,240.70,240.70,237.90,238.45,238.684339803498682003,216996,2753,51793547.00,91163,42.01,2.80,-2.25
2-January-2020,238.75,240.60,238.35,239.80,239.664007576585436928,192171,2734,46056472.00,87644,45.61,2.25,1.05
1-January-2020,238.90,238.90,237.20,238.15,237.925849606645102032,125205,2223,29789506.00,63738,50.91,1.70,-0.75
31-December-2019,239.00,239.00,237.50,237.65,238.195751392912191055,166737,2772,39716045.00,98678,59.18,1.50,-1.35
30-December-2019,237.60,241.00,237.40,238.15,239.208260885108761712,307691,4255,73602229.00,123177,40.03,3.60,0.55
27-December-2019,237.00,238.40,236.65,236.95,237.376731383199777053,204533,3298,48551375.00,109419,53.50,1.75,-0.05
26-December-2019,239.45,239.50,236.40,236.80,237.694367497691597414,242592,3035,57662752.00,121376,50.03,3.10,-2.65
24-December-2019,239.70,240.20,238.20,238.70,239.054516377759374018,210102,2385,50225832.00,70102,33.37,2.00,-1.00
23-December-2019,243.00,243.00,238.70,238.95,240.086831164226630676,298971,3043,71779000.00,152622,51.05,4.30,-4.05
20-December-2019,244.50,245.00,240.15,241.25,242.345014509483696447,375961,3975,91112274.00,127599,33.94,4.85,-3.25
19-December-2019,245.90,247.90,243.35,244.35,245.647005586786640444,287285,3520,70570700.00,72370,25.19,4.55,-1.55
18-December-2019,242.00,247.20,239.90,245.20,244.735325387881478445,439245,4751,107498768.00,113504,25.84,7.30,3.20
17-December-2019,238.00,241.65,237.15,241.10,239.829963128790886485,526427,4595,126252968.00,327170,62.15,4.50,3.10
16-December-2019,243.70,243.70,236.60,236.90,238.071093166324243556,1370624,4642,326305954.00,1177275,85.89,7.10,-6.80
13-December-2019,240.00,242.45,239.30,241.65,240.653443698266437607,268926,3195,64717968.00,138778,51.60,3.15,1.65
12-December-2019,238.55,240.05,237.70,238.65,239.174904011110203414,257061,4734,61482540.00,120116,46.73,2.35,0.10
11-December-2019,236.00,238.75,235.60,237.65,237.757491742526883352,1449596,3602,344652309.00,1281827,88.43,3.15,1.65
10-December-2019,242.35,242.35,235.00,235.40,237.260106494090011548,507446,10455,120396692.00,273050,53.81,7.35,-6.95
9-December-2019,243.30,243.30,240.85,241.35,241.855558683948967234,294791,4058,71296842.00,147071,49.89,2.45,-1.95
6-December-2019,247.15,247.15,242.60,243.30,244.191370573777953090,263656,3956,64382520.00,114197,43.31,4.55,-3.85
5-December-2019,243.95,247.40,243.15,246.90,245.761560459605516630,469272,14704,115329019.00,231045,49.23,4.25,2.95
4-December-2019,244.50,244.50,242.20,243.15,243.180400362396997282,278148,3272,67640142.00,129260,46.47,2.30,-1.35
3-December-2019,245.35,245.75,242.65,244.10,243.967421207076549758,283528,2813,69171595.00,100788,35.55,3.10,-1.25
2-December-2019,246.25,246.80,244.60,244.95,245.626767518261836001,347309,5479,85308387.00,159940,46.05,2.20,-1.30
29-November-2019,247.40,247.45,245.05,246.35,246.201361683463420955,300951,2626,74094546.00,140503,46.69,2.40,-1.05
28-November-2019,248.00,248.00,245.75,246.60,246.748485747927994337,306587,3752,75649878.00,118297,38.59,2.25,-1.40
27-November-2019,250.00,250.00,246.55,246.95,247.734397307649222159,419559,5188,103939196.00,168035,40.05,3.45,-3.05
26-November-2019,248.80,250.35,247.60,249.10,249.337009522424947299,343925,5251,85753231.00,140186,40.76,2.75,0.30
25-November-2019,249.90,249.90,246.35,247.80,247.300422286999988916,270669,4282,66936558.00,126258,46.65,3.55,-2.10
22-November-2019,247.60,252.65,246.65,247.65,249.388149014431199261,571193,5809,142448765.00,149199,26.12,6.00,0.05
21-November-2019,251.50,251.50,245.10,245.70,247.290838485619656092,484898,6010,119910833.00,253928,52.37,6.40,-5.80
20-November-2019,250.85,251.45,246.80,250.60,249.584841764467826790,308875,5118,77090518.00,111846,36.21,4.65,-0.25
19-November-2019,251.05,251.75,248.85,249.35,249.494566432797746974,263823,2816,65822405.00,138490,52.49,2.90,-1.70
18-November-2019,251.00,252.20,248.75,250.75,250.875840706735377050,359965,4752,90306522.00,157820,43.84,3.45,-0.25
15-November-2019,254.60,255.80,250.15,250.65,251.987275728452022232,399237,3503,100602644.00,183857,46.05,5.65,-3.95
14-November-2019,255.00,255.95,253.25,253.95,254.402023555684902623,336734,3086,85665811.00,168374,50.00,2.70,-1.05
13-November-2019,259.80,259.80,253.25,253.95,255.533677836208324232,416639,4462,106465296.00,222252,53.34,6.55,-5.85
11-November-2019,261.00,262.35,258.80,259.35,260.012918234654895624,385579,2742,100255521.00,187236,48.56,3.55,-1.65
8-November-2019,265.00,265.35,260.00,260.45,261.501847143284475022,401160,4363,104904081.00,166961,41.62,5.35,-4.55
7-November-2019,263.50,266.20,261.90,265.90,264.955824558278170153,460301,3870,121959431.00,196208,42.63,4.30,2.40
6-November-2019,263.55,263.80,259.95,261.25,261.896707353354880884,494101,4466,129403425.00,236051,47.77,3.85,-2.30
5-November-2019,261.80,263.85,258.60,262.90,261.324144428392302240,586976,5159,153391001.00,235545,40.13,5.25,1.10
4-November-2019,263.00,264.95,259.85,260.40,262.165569895157758741,504663,5893,132305263.00,217132,43.03,5.10,-2.60
1-November-2019,259.30,262.90,259.00,261.30,261.431201473386029944,427858,5233,111855431.00,189354,44.26,3.90,2.00
31-October-2019,260.00,262.75,256.40,257.55,258.983118281769939158,537623,8005,139235281.00,201106,37.41,6.35,-2.45
30-October-2019,255.00,263.95,254.45,259.40,259.861623509363309876,1070348,10881,278142369.00,423415,39.56,9.50,4.40
29-October-2019,251.00,255.00,249.65,253.25,253.034618675081544882,517813,5122,131024615.00,206728,39.92,5.35,2.25
27-October-2019,250.70,251.10,249.50,250.50,250.411188322423688490,223197,4783,55891026.00,165980,74.36,1.60,-0.20
25-October-2019,255.70,257.35,247.05,247.85,251.357597857696676432,1381317,17461,347204523.00,527145,38.16,10.30,-7.85
24-October-2019,252.80,253.95,248.05,248.95,251.518059143283444744,608556,6713,153062824.00,252328,41.46,5.90,-3.85
23-October-2019,250.00,251.95,249.10,251.00,250.781183886612701557,462274,4158,115929621.00,240130,51.95,2.85,1.00
22-October-2019,245.90,251.00,245.05,248.85,248.744500948972588348,2284576,4894,568275717.00,1889923,82.73,5.95,2.95
18-October-2019,246.50,247.75,245.00,246.50,246.505004933380533106,398307,3406,98184669.00,155110,38.94,2.75,0.00
17-October-2019,243.00,246.60,243.00,245.85,245.496269655531081742,523008,6836,128396513.00,229027,43.79,3.60,2.85
16-October-2019,247.00,247.50,242.20,243.70,244.007432586692372085,433631,5681,105809187.00,202795,46.77,5.30,-3.30
15-October-2019,247.40,249.20,245.10,247.50,247.713430573556224326,364184,3960,90213268.00,123017,33.78,4.10,0.10
14-October-2019,247.00,247.00,243.10,244.20,244.532394252226064169,321307,2942,78569970.00,129309,40.24,3.90,-2.80
11-October-2019,243.00,246.20,241.25,244.10,244.016231934648386000,320849,4217,78292364.00,113631,35.42,4.95,1.10
10-October-2019,247.15,247.35,242.55,242.95,244.293852793819739246,423542,5173,103468707.00,193515,45.69,4.80,-4.20
9-October-2019,252.85,252.85,246.50,247.10,248.253620764625213232,358764,4157,89064462.00,144660,40.32,6.35,-5.75
7-October-2019,257.50,258.20,250.80,251.65,254.127012516983899864,332668,5144,84539925.00,128590,38.65,7.40,-5.85
4-October-2019,263.10,264.00,255.10,257.25,257.903982595854051430,529529,7444,136567638.00,162458,30.68,8.90,-5.85
3-October-2019,257.00,262.10,256.20,261.60,259.340594941002592493,330184,4292,85630115.00,107070,32.43,5.90,4.60
1-October-2019,259.70,262.45,254.95,255.90,258.556650225250254314,701886,6718,181477293.00,152361,21.71,7.50,-3.80
30-September-2019,255.40,260.75,249.50,259.70,254.999361981655755010,821293,6955,209429191.00,259418,31.59,11.25,4.30
27-September-2019,250.60,258.10,250.10,252.90,254.678562117132243592,958882,9508,244206689.00,271761,28.34,8.00,2.30
